Time,Price
2017-10-07 23:54:55,354400.0
2017-10-07 23:55:06,354400.0
2017-10-07 23:55:17,354400.0
2017-10-07 23:55:28,354400.0
2017-10-07 23:55:39,354300.0
2017-10-07 23:55:50,354300.0
2017-10-07 23:56:01,354450.0
2017-10-07 23:56:11,354300.0
2017-10-07 23:56:22,354200.0
2017-10-07 23:56:33,354150.0
2017-10-07 23:56:45,354150.0
2017-10-07 23:56:56,354150.0
2017-10-07 23:57:07,354150.0
2017-10-07 23:57:17,354150.0
2017-10-07 23:57:29,354300.0
2017-10-07 23:57:40,354300.0
2017-10-07 23:57:51,354300.0
2017-10-07 23:58:03,354300.0
2017-10-07 23:58:14,354350.0
2017-10-07 23:58:25,354350.0
2017-10-07 23:58:36,354300.0
2017-10-07 23:58:47,354300.0
2017-10-07 23:58:57,354300.0
2017-10-07 23:59:08,354300.0
2017-10-07 23:59:19,354350.0
2017-10-07 23:59:32,354400.0
2017-10-07 23:59:43,354350.0
2017-10-07 23:59:54,354350.0
2017-10-08 00:00:04,354350.0
2017-10-08 00:00:15,354250.0
2017-10-08 00:00:27,354250.0
2017-10-08 00:00:38,354200.0
2017-10-08 00:00:50,354250.0
2017-10-08 00:01:01,354350.0
2017-10-08 00:01:12,354400.0
2017-10-08 00:01:23,354450.0
2017-10-08 00:01:34,354400.0
2017-10-08 00:01:44,354500.0
2017-10-08 00:01:55,354450.0
2017-10-08 00:02:11,354550.0
2017-10-08 00:02:22,354550.0
2017-10-08 00:02:33,354650.0
2017-10-08 00:02:43,354650.0
2017-10-08 00:02:54,354850.0
2017-10-08 00:03:06,354900.0
2017-10-08 00:03:17,354900.0
2017-10-08 00:03:28,355000.0
2017-10-08 00:03:39,355050.0
2017-10-08 00:03:50,355100.0
2017-10-08 00:04:01,355100.0
2017-10-08 00:04:13,355100.0
2017-10-08 00:04:24,355100.0
2017-10-08 00:04:34,355100.0
2017-10-08 00:04:45,355000.0
2017-10-08 00:04:56,355000.0
2017-10-08 00:05:08,355100.0
2017-10-08 00:05:19,355200.0
2017-10-08 00:05:30,354650.0
2017-10-08 00:05:42,355000.0
2017-10-08 00:05:53,355000.0
2017-10-08 00:06:03,355000.0
2017-10-08 00:06:14,354900.0
2017-10-08 00:06:25,355000.0
2017-10-08 00:06:41,355000.0
2017-10-08 00:06:52,354900.0
2017-10-08 00:07:03,355000.0
2017-10-08 00:07:14,355100.0
2017-10-08 00:07:24,355000.0
2017-10-08 00:07:36,354700.0
2017-10-08 00:07:47,354700.0
2017-10-08 00:07:58,354700.0
2017-10-08 00:08:08,354700.0
2017-10-08 00:08:21,354650.0
2017-10-08 00:08:31,354600.0
2017-10-08 00:08:42,354900.0
2017-10-08 00:08:52,354500.0
2017-10-08 00:09:03,354900.0
2017-10-08 00:09:14,354850.0
2017-10-08 00:09:25,354900.0
2017-10-08 00:09:36,354900.0
2017-10-08 00:09:46,354800.0
2017-10-08 00:09:57,354800.0
2017-10-08 00:10:08,354150.0
2017-10-08 00:10:19,354050.0
2017-10-08 00:10:31,354400.0
2017-10-08 00:10:41,354000.0
2017-10-08 00:10:52,354300.0
2017-10-08 00:11:03,354250.0
2017-10-08 00:11:13,354000.0
2017-10-08 00:11:25,354000.0
2017-10-08 00:11:36,353650.0
2017-10-08 00:11:47,354000.0
2017-10-08 00:11:58,354300.0
2017-10-08 00:12:09,354100.0
2017-10-08 00:12:19,354100.0
2017-10-08 00:12:30,354250.0
2017-10-08 00:12:40,354300.0
2017-10-08 00:12:51,354500.0
2017-10-08 00:13:02,354500.0
2017-10-08 00:13:13,354500.0
2017-10-08 00:13:24,354750.0
2017-10-08 00:13:35,354550.0
2017-10-08 00:13:45,354550.0
2017-10-08 00:13:56,354550.0
2017-10-08 00:14:07,354550.0
2017-10-08 00:14:18,354300.0
2017-10-08 00:14:29,354300.0
2017-10-08 00:14:40,354300.0
2017-10-08 00:14:50,354300.0
2017-10-08 00:15:01,354300.0
2017-10-08 00:15:12,354400.0
2017-10-08 00:15:23,354400.0
2017-10-08 00:15:33,354400.0
2017-10-08 00:15:44,354750.0
2017-10-08 00:15:55,354400.0
2017-10-08 00:16:06,354450.0
2017-10-08 00:16:17,354450.0
2017-10-08 00:16:28,354800.0
2017-10-08 00:16:38,354300.0
2017-10-08 00:16:50,354750.0
2017-10-08 00:17:01,354500.0
2017-10-08 00:17:12,354500.0
2017-10-08 00:17:22,354750.0
2017-10-08 00:17:33,354750.0
2017-10-08 00:17:44,354550.0
2017-10-08 00:17:55,354550.0
2017-10-08 00:18:05,354650.0
2017-10-08 00:18:16,354800.0
2017-10-08 00:18:27,354550.0
2017-10-08 00:18:37,354550.0
2017-10-08 00:18:49,354700.0
2017-10-08 00:19:00,354600.0
2017-10-08 00:19:11,354600.0
2017-10-08 00:19:21,354600.0
2017-10-08 00:19:32,354600.0
2017-10-08 00:19:42,354550.0
2017-10-08 00:19:53,354600.0
2017-10-08 00:20:04,354500.0
2017-10-08 00:20:16,354500.0
2017-10-08 00:20:27,354100.0
2017-10-08 00:20:38,354100.0
2017-10-08 00:20:49,354400.0
2017-10-08 00:21:00,354100.0
2017-10-08 00:21:11,354100.0
2017-10-08 00:21:22,354050.0
2017-10-08 00:21:33,354050.0
2017-10-08 00:21:44,353900.0
2017-10-08 00:21:55,353650.0
2017-10-08 00:22:07,353950.0
2017-10-08 00:22:18,354200.0
2017-10-08 00:22:29,353800.0
2017-10-08 00:22:40,353950.0
2017-10-08 00:22:50,354000.0
2017-10-08 00:23:01,353750.0
2017-10-08 00:23:12,353750.0
2017-10-08 00:23:22,353950.0
2017-10-08 00:23:38,353800.0
2017-10-08 00:23:49,353950.0
2017-10-08 00:24:00,353900.0
2017-10-08 00:24:10,353850.0
2017-10-08 00:24:21,353800.0
2017-10-08 00:24:32,353950.0
2017-10-08 00:24:43,353900.0
2017-10-08 00:24:53,353950.0
2017-10-08 00:25:04,354050.0
2017-10-08 00:25:16,354050.0
2017-10-08 00:25:27,354050.0
2017-10-08 00:25:39,354500.0
2017-10-08 00:25:50,354500.0
2017-10-08 00:26:00,354500.0
2017-10-08 00:26:11,354100.0
2017-10-08 00:26:22,354100.0
2017-10-08 00:26:33,354300.0
2017-10-08 00:26:44,354000.0
2017-10-08 00:26:54,354100.0
2017-10-08 00:27:05,354100.0
2017-10-08 00:27:15,354100.0
2017-10-08 00:27:26,354200.0
2017-10-08 00:27:37,354300.0
2017-10-08 00:27:47,354050.0
2017-10-08 00:27:58,354100.0
2017-10-08 00:28:09,354100.0
2017-10-08 00:28:20,354300.0
2017-10-08 00:28:31,354300.0
2017-10-08 00:28:41,353800.0
2017-10-08 00:28:53,353800.0
2017-10-08 00:29:04,353800.0
2017-10-08 00:29:15,353800.0
2017-10-08 00:29:26,353800.0
2017-10-08 00:29:37,353800.0
2017-10-08 00:29:47,353800.0
2017-10-08 00:29:58,353800.0
2017-10-08 00:30:08,353950.0
2017-10-08 00:30:19,353950.0
2017-10-08 00:30:30,353950.0
2017-10-08 00:30:40,353950.0
2017-10-08 00:30:52,353800.0
2017-10-08 00:31:03,353800.0
2017-10-08 00:31:13,353950.0
2017-10-08 00:31:24,353950.0
2017-10-08 00:31:35,353950.0
2017-10-08 00:31:45,353850.0
2017-10-08 00:31:56,353850.0
2017-10-08 00:32:07,354000.0
2017-10-08 00:32:19,354000.0
2017-10-08 00:32:29,354000.0
2017-10-08 00:32:40,354000.0
2017-10-08 00:32:51,353800.0
2017-10-08 00:33:02,353800.0
2017-10-08 00:33:13,353800.0
2017-10-08 00:33:24,353950.0
2017-10-08 00:33:35,353950.0
2017-10-08 00:33:45,354000.0
2017-10-08 00:33:56,354000.0
2017-10-08 00:34:07,354000.0
2017-10-08 00:34:18,354000.0
2017-10-08 00:34:29,354000.0
2017-10-08 00:34:39,353950.0
2017-10-08 00:34:50,353950.0
2017-10-08 00:35:01,353950.0
2017-10-08 00:35:12,353950.0
2017-10-08 00:35:23,354200.0
2017-10-08 00:35:33,354200.0
2017-10-08 00:35:44,354350.0
2017-10-08 00:35:55,354350.0
2017-10-08 00:36:06,354350.0
2017-10-08 00:36:16,354350.0
2017-10-08 00:36:27,354350.0
2017-10-08 00:36:38,354350.0
2017-10-08 00:36:48,354350.0
2017-10-08 00:36:59,354550.0
2017-10-08 00:37:10,354550.0
2017-10-08 00:37:21,354350.0
2017-10-08 00:37:31,354550.0
2017-10-08 00:37:42,354700.0
2017-10-08 00:37:53,354700.0
2017-10-08 00:38:04,354350.0
2017-10-08 00:38:15,354400.0
2017-10-08 00:38:26,354400.0
2017-10-08 00:38:36,354400.0
2017-10-08 00:38:48,354400.0
2017-10-08 00:38:59,354400.0
2017-10-08 00:39:09,354400.0
2017-10-08 00:39:20,354750.0
2017-10-08 00:39:31,354550.0
2017-10-08 00:39:42,354600.0
2017-10-08 00:39:52,354750.0
2017-10-08 00:40:03,354850.0
2017-10-08 00:40:14,354850.0
2017-10-08 00:40:24,354850.0
2017-10-08 00:40:35,355000.0
2017-10-08 00:40:46,355100.0
2017-10-08 00:40:58,355300.0
2017-10-08 00:41:10,355000.0
2017-10-08 00:41:21,355200.0
2017-10-08 00:41:32,355150.0
2017-10-08 00:41:43,355200.0
2017-10-08 00:41:54,355000.0
2017-10-08 00:42:09,354900.0
2017-10-08 00:42:20,355000.0
2017-10-08 00:42:31,354850.0
2017-10-08 00:42:42,354850.0
2017-10-08 00:42:53,354700.0
2017-10-08 00:43:03,354700.0
2017-10-08 00:43:14,354400.0
2017-10-08 00:43:25,354350.0
2017-10-08 00:43:37,354650.0
2017-10-08 00:43:48,354650.0
2017-10-08 00:43:58,354650.0
2017-10-08 00:44:09,354950.0
2017-10-08 00:44:20,355000.0
2017-10-08 00:44:32,355000.0
2017-10-08 00:44:42,355000.0
2017-10-08 00:44:53,355000.0
2017-10-08 00:45:04,355000.0
2017-10-08 00:45:15,355000.0
2017-10-08 00:45:26,354950.0
2017-10-08 00:45:36,354750.0
2017-10-08 00:45:47,355250.0
2017-10-08 00:45:58,354900.0
2017-10-08 00:46:09,354900.0
2017-10-08 00:46:20,354700.0
2017-10-08 00:46:31,354700.0
2017-10-08 00:46:41,354800.0
2017-10-08 00:46:52,354750.0
2017-10-08 00:47:03,354700.0
2017-10-08 00:47:13,354800.0
2017-10-08 00:47:24,354800.0
2017-10-08 00:47:35,354650.0
2017-10-08 00:47:46,354650.0
2017-10-08 00:47:57,354950.0
2017-10-08 00:48:08,354900.0
2017-10-08 00:48:19,354950.0
2017-10-08 00:48:30,354950.0
2017-10-08 00:48:41,355000.0
2017-10-08 00:48:52,354950.0
2017-10-08 00:49:04,354950.0
2017-10-08 00:49:16,354800.0
2017-10-08 00:49:26,354800.0
2017-10-08 00:49:38,354800.0
2017-10-08 00:49:49,354800.0
2017-10-08 00:50:00,354800.0
2017-10-08 00:50:10,354950.0
2017-10-08 00:50:21,354650.0
2017-10-08 00:50:32,354800.0
2017-10-08 00:50:43,354800.0
2017-10-08 00:50:56,354800.0
2017-10-08 00:51:07,354800.0
2017-10-08 00:51:18,354800.0
2017-10-08 00:51:30,355000.0
2017-10-08 00:51:41,355000.0
2017-10-08 00:51:52,355000.0
2017-10-08 00:52:03,355000.0
2017-10-08 00:52:15,355000.0
2017-10-08 00:52:25,355000.0
2017-10-08 00:52:36,354900.0
2017-10-08 00:52:47,354850.0
2017-10-08 00:52:58,354900.0
2017-10-08 00:53:09,354900.0
2017-10-08 00:53:19,354850.0
2017-10-08 00:53:30,354850.0
2017-10-08 00:53:41,354850.0
2017-10-08 00:53:51,354900.0
2017-10-08 00:54:03,354750.0
2017-10-08 00:54:20,354950.0
2017-10-08 00:54:31,354750.0
2017-10-08 00:54:41,354550.0
2017-10-08 00:54:53,354900.0
2017-10-08 00:55:04,354900.0
2017-10-08 00:55:15,354900.0
2017-10-08 00:55:25,354900.0
2017-10-08 00:55:37,354900.0
2017-10-08 00:55:47,354900.0
2017-10-08 00:55:58,354900.0
2017-10-08 00:56:09,354950.0
2017-10-08 00:56:20,355050.0
2017-10-08 00:56:31,354700.0
2017-10-08 00:56:41,354750.0
